X,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62
GRB2,-0.24335,0.30365,-0.13855,-0.6866,-0.1901,0.4788,-0.4496,-0.44725,-0.1888,-0.23285,-0.3598,0.15425,-0.42155,-0.5371,-0.71325,-1.71385,-1.40255,-0.16665,-0.42165,-0.4006,-0.02145,0.32525,-0.355,-0.51075,-0.79305,-0.3423,-0.63775,-0.66575,-0.4831,0.06745,-0.893,-0.01675,-0.2655,-0.79435,-0.5047,-1.80945,-1.9086,-1.18085,-1.14255,-0.30995,-0.2033,-0.5284,-0.67465,-0.366578947368421,-0.72485,-0.0737,-0.1987,-0.5049,-0.8649,-1.15325,-0.62035,-0.1173,-0.6435,-0.89255,-1.1137,0.16985,-0.7247,-0.8654,-1.62815,-1.14845,-0.8057,-0.56115
HIST1H2AD,-1.80775,-1.58525,-1.78775,-0.886,-1.355,-0.9605,1.22325,-1.40025,-1.019,-1.02475,-1.10025,-1.81675,-1.169,0.03,-0.75925,-1.05975,-0.66825,-0.1425,-1.094,-0.8495,-1.712,-1.5475,-0.489,0.1515,-2.04425,-1.02725,-0.74925,-1.0815,-1.0095,-1.7735,-0.81675,-1.612,-1.4415,-1.729,-1.6555,-0.707,-2.24,-1.61725,-0.994,-1.17775,-1.33725,0.0975,-1.5285,0.1825,-1.013,-1.33425,-1.26575,-1.761,-0.2165,-1.5435,-0.918,-1.79075,-0.9,-1.401,-1.646,-1.294,-0.5745,-0.95,-1.6205,-2.009,-0.90975,-1.49675
GDF10,4.38033333333333,4.45816666666667,4.24016666666667,0.4245,3.3485,4.38783333333333,2.97583333333333,3.879,3.2215,3.41133333333333,3.36233333333333,4.10783333333333,2.57983333333333,2.523,3.591,5.875,4.36033333333333,4.05266666666667,3.3175,2.45633333333333,3.81483333333333,5.15916666666667,3.69833333333333,1.902,3.12916666666667,3.9455,2.43983333333333,2.9345,3.2865,3.34883333333333,4.39,5.4115,3.20566666666667,3.44733333333333,3.50483333333333,3.48766666666667,4.81783333333333,5.45783333333333,4.32816666666667,3.43616666666667,4.674,4.32266666666667,3.70933333333333,-0.505333333333333,2.15366666666667,4.43166666666667,4.64716666666667,4.71433333333333,3.77333333333333,4.53883333333333,2.6885,5.65133333333333,4.39333333333333,1.42566666666667,4.82366666666667,4.63166666666667,2.86916666666667,4.6985,4.13466666666667,4.46083333333333,4.95716666666667,6.00016666666667
PMF1,-0.5145,-0.391,-0.51625,-0.688,-0.3,-0.5375,-0.4495,-0.39575,-0.43625,-0.655,-0.4005,-0.56475,-0.29125,-0.083,-0.547,-1.3175,-0.76,-0.36425,-1.26125,-0.51775,-0.25275,-0.41425,-0.13325,-0.3225,-0.0225,-0.55025,-0.30925,-0.52825,-0.159,-0.126,-1.19425,-0.45525,-0.4225,0.013,-0.14775,-0.58925,-0.766,-0.19075,-1.154,-0.76175,-0.2695,-0.0135,-0.073,-0.74975,-0.01325,-0.10275,-0.193,-0.2505,-0.12875,-0.6115,-0.0735,-0.4835,-0.17525,0.2695,-0.16325,-0.35125,0.12375,-0.20625,-1.0775,-0.34075,-0.268,-0.3825
CRELD2,0.0655,0.27725,0.046,-0.506,-0.2225,0.0925,0.165,-0.1545,-0.0395,-0.16875,0.2285,-0.1585,-0.03525,0.08725,0.2,-0.575,-0.37275,-0.0785,-0.0025,-0.3815,-0.508,-0.27925,0.07875,-0.248,-0.06175,-0.02325,-0.227,0.0715,0.16375,0.664,-0.65975,-0.05925,-0.3385,0.046,0.02675,-0.25325,-0.26875,-0.23675,-0.14575,0.0485,0.29375,0.1745,-0.10375,1.53,-0.12075,0.15025,0.09375,-0.07825,-0.226,-0.34475,-0.0295,0.06,0.0615,-0.2565,-0.0605,0.09075,0.4475,-0.25975,-0.53725,-0.0195,-0.23625,0.17975
C5orf26,0.338,-0.93475,-0.0285,0.75,0.41175,-0.39275,-0.47025,0.99275,0.284,0.52125,0.30725,-0.64625,0.808,0.23325,1.206,1.7475,1.28825,0.42075,-0.41925,1.33925,0.1105,-0.522,1.12725,0.61125,1.52475,0.11125,0.91725,0.99675,0.55225,-0.1605,0.73425,-0.52875,0.996,1.298,1.1595,0.942,0.976,-0.11725,0.831,0.7455,0.10075,1.034,0.518,-0.242,1.76575,-0.5205,0.01925,0.87175,0.667,1.0755,1.7875,-0.27475,1.06625,1.57725,1.191,-0.5935,0.67525,1.38275,1.9055,1.528,0.96675,0.28
PTP4A2,0.348125,0.5705,0.26075,-0.04875,0.27325,0.33125,0.41225,-0.3675,0.186375,-0.131875,0.876625,0.605375,-0.360875,0.393875,0.585625,-0.223375,0.4205,0.61425,-0.118375,-0.2405,0.969875,0.929,-0.065125,0.70375,-0.102,-0.18775,-0.206,0.6415,-0.147375,-0.4715,0.208125,0.360125,0.56925,-0.470625,-0.264625,-0.099625,-0.8065,-0.611625,-0.22325,0.34075,0.594,-0.068375,0.27725,-1.403625,-0.02725,0.500625,0.208125,0.694,-0.583875,-0.257625,-0.181125,0.25525,0.851875,-1.008375,0.09475,0.99675,-0.13525,0.538375,0.24275,-0.270125,-0.281875,0.252
CHFR,-0.840875,-0.227875,-0.71925,-1.1145,-0.6455,-0.718375,-0.38175,-0.52625,-0.976125,-0.62975,-0.699625,-0.403875,-0.7885,-0.469875,-1.386,-1.569,-1.3835,-0.650875,-0.48125,-0.776875,-0.363625,-0.22425,-0.682125,-0.745125,-0.783375,-0.52625,-1.01275,-0.6755,-0.599125,0.160375,-0.731625,-0.53525,-0.737,-1.0055,-0.82925,-1.33725,-2.3105,-0.9975,-0.929125,-0.541,-0.603375,-0.852125,-1.241875,-1.1235,-0.95325,-0.46325,-0.725125,-0.629625,-0.756625,-0.85225,-1.103875,-0.38375,-0.717875,-1.1285,-1.027625,-0.336625,-0.845375,-0.886125,-1.49375,-1.159375,-0.54825,-0.502
NDUFS4,0.07425,-0.035,-0.1885,-0.12375,-0.12475,0.0395,-0.16525,0.00375,0.057,-0.067,0.10575,0.78,0.0675,0.0495,0.6345,1.72275,1.04175,0.4355,-0.3865,-0.084,0.95675,0.44875,0.18125,0.063,0.191,-0.05675,0.02125,-0.02775,-0.52175,-0.473,0.42925,0.4615,0.89925,0.04,-0.12175,0.51575,0.94975,0.32725,0.274,0.13125,0.01725,0.0485,0.39025,-1.34275,0.33575,0.399,0.24375,0.2255,0.3425,0.52075,0.1995,0.7195,0.83275,0.07225,0.73625,0.5375,-0.27375,1.28,1.355,0.6405,0.43125,0.96
TF,-2.3655,-1.5727,-3.1585,-1.5843,-2.2261,-0.577,-2.8779,-1.9593,-2.7754,-2.4617,-1.5449,-1.5324,-1.9451,-2.3779,-1.4353,-1.1847,-0.3775,-1.823,-1.7529,-2.7023,-2.0632,-1.8565,-2.8597,-2.026,-2.4172,-1.5262,-2.1724,-2.1324,-2.2624,-2.0647,-1.6065,-1.009,-1.5135,-2.1677,-1.3305,-2.9703,-0.276,-1.2496,-1.7459,-1.744,-1.3235,-2.7411,-1.4915,-0.614,-2.0376,-1.6741,-2.6471,-3.0729,-1.1404,-1.766,-2.296,-2.697,-0.1967,-2.0183,-2.0753,0.5996,-2.2119,-0.0667,-2.1679,-3.0455,-2.5614,-2.4622
NPR1,2.37475,3.34275,1.731,0.73575,1.74775,2.8705,-0.1595,0.87325,0.663,1.63525,0.753,3.89475,0.92225,0.93325,1.9765,-0.013,1.1315,2.60725,0.83075,0.23575,3.32375,3.54275,1.00925,1.447,0.26975,1.64475,1.155,1.86075,0.81225,0.57675,1.84725,3.8675,3.49775,0.584,1.51375,0.0235,1.0435,2.2465,1.439,1.40075,2.41775,1.90575,2.11125,0.309,1.08225,2.73,2.74875,2.467,2.31825,1.138,0.5355,3.51625,3.38425,0.141,2.08725,3.488,1.18425,2.982,-0.493,1.73175,2.1675,2.70925
C1orf71,-0.022,-0.912375,-0.06775,-0.87025,-0.73075,-0.38825,-0.2865,-0.659875,-0.476625,-0.44725,-0.66875,-0.702125,-0.859625,-1.01125,-1.096125,-0.723625,-0.75975,-0.61225,-0.39575,-0.173625,0.18525,0.00612499999999998,-0.410875,-0.573875,-1.179375,-0.681,-0.874875,-0.58025,-1.02675,-0.922,-0.027375,-0.228875,-0.504625,-0.9115,-0.480625,-0.708,-1.36825,-0.4665,-0.593,-0.26925,-0.4595,-1.13175,-0.344625,-2.595375,-0.558625,-0.551,-0.8025,-0.42075,-1.189625,-0.797875,-1.33425,-0.6305,-0.23175,-0.705375,-0.877125,-0.373875,-0.69375,-0.577,-0.61425,-1.654125,-0.439625,-0.569375
POLG,-3.1075,-2.5415,-3.1875,-2.94,-2.8025,-2.995,-2.385,-2.808,-2.9785,-2.7445,-2.6885,-3.345,-2.9805,-2.3435,-3.0995,-2.4435,-3.069,-2.7115,-2.5355,-3.144,-3.897,-3.247,-2.869,-3.0515,-3.1595,-2.643,-2.2565,-3.153,-2.524,-1.495,-3.292,-3.2555,-3.7075,-2.8945,-3.0625,-2.8575,-2.585,-2.704,-2.938,-2.8935,-3.2445,-3.4535,-3.4925,0.9115,-3.7045,-3.741,-3.5035,-3.3005,-3.088,-2.7765,-3.3875,-3.2265,-3.173,-3.298,-3.1175,-3.368,-3.1605,-3.299,-2.75,-3.3745,-3.2225,-3.0665
RICTOR,-0.1103,-0.4864,-0.63,-0.0663,0.0234,-0.2281,-0.4142,-0.4764,-0.0227,-0.3522,0.0087,-0.5588,-0.1113,-0.4963,-0.44325,0.0357,0.0997,-0.4927,-0.1338,-0.2679,0.1161,-0.4382,-0.5545,0.0236,-0.0301,-0.0357,-0.279,-0.7632,-0.4432,-0.3901,0.5227,-0.6456,-0.6276,-0.4744,-0.2029,-0.331,-0.7767,-0.709888888888889,0.00420000000000001,-0.5073,-0.3926,-0.4861,-0.4889,-1.28577777777778,-0.5425,-0.9756,-0.4993,-0.4557,-0.1814,-0.3224,-0.4901,-0.7408,-0.775333333333334,-0.2046,-0.3716,-1.407,-0.8151,-0.6417,0.3614,-0.1153,-0.2903,-0.5724
MGC39606,1.79375,1.10075,1.92325,2.268,1.926,1.7395,1.7115,2.37825,2.089,2.29675,1.85825,1.9135,2.5625,2.23875,1.2305,0.617,1.87425,1.91725,2.38325,2.532,1.46275,1.9515,2.54875,2.0395,2.135,1.971,1.47,2.1485,1.995,0.92125,1.73475,1.979,2.57825,2.406,2.10325,1.1795,0.78575,1.12225,1.6305,1.10875,1.547,1.58475,1.16425,-0.97775,1.86875,1.59925,1.82875,2.0225,2.03425,1.8395,1.7805,1.469,1.4995,2.10075,1.563,1.91775,1.7845,2.1715,0.4815,1.29575,1.699,0.71325
CCDC52,-0.124333333333333,-1.17483333333333,-0.288333333333333,-0.171,-0.0738333333333333,-0.4135,0.360833333333333,-0.34,0.0871666666666667,-0.077,0.0113333333333333,-1.587,-0.3895,-0.0758333333333333,-0.950333333333333,-0.445333333333333,-0.453,-0.589166666666667,0.6845,0.0171666666666667,-0.513666666666667,-0.9295,-0.315833333333333,-0.265,-0.599666666666667,-0.6535,-0.260833333333333,-0.757,-0.157666666666667,-0.729166666666667,0.0633333333333333,-1.004,-0.768666666666666,-0.416,-0.480833333333333,0.0245,-0.625166666666667,0.169166666666667,-0.399166666666667,-0.2065,-0.573333333333333,-0.9725,-0.748166666666667,-1.9175,-0.2625,-0.758833333333333,-0.41,-0.685666666666667,-0.4145,-0.0868333333333333,-0.440333333333333,-0.526,-1.28816666666667,-0.385666666666667,-0.433333333333333,-1.45416666666667,-0.506333333333333,-0.789666666666667,-0.00466666666666665,-0.997,-0.471166666666667,-0.782666666666667
LAGE3,-1.24525,-1.317,-1.242,-1.067,-1.01175,-1.2215,-1.0015,-1.0835,-1.10625,-1.203,-0.957,-1.46625,-0.884,-0.96925,-0.519,-1.868,-0.9695,-0.97675,-1.578,-0.89825,-1.167,-1.194,-0.456,-0.90625,-1.01875,-1.08225,-1.39075,-0.84975,-1.047,-0.831,-1.628,-0.94175,-1.24425,-0.99325,-0.949,-1.28575,-1.84925,-1.62825,-1.224,-1.26425,-0.9095,-1.1175,-1.44375,-0.933,-0.89425,-1.07575,-1.40925,-1.09975,-1.0275,-1.26325,-0.94,-1.6225,-1.3765,-1.3115,-1.17425,-1.0625,-1.16825,-1.062,-0.48275,-1.30375,-1.19075,-0.9785
CHST6,-3.3715,-3.676,-2.131,-2.7505,-2.602,-3.1485,-2.434,-2.648,-3.207,-2.6395,-3.6425,-4.103,-3.773,-2.033,-3.494,-2.781,-2.0875,-3.7975,-2.2495,-3.8045,-2.532,-4.409,-3.9625,-2.72,-3.5905,-2.484,-2.7825,-2.1085,-3.4045,-1.387,-3.093,-3.065,-3.253,-3.502,-2.5905,-3.412,-2.7315,-2.9585,-2.636,-1.1775,-3.363,-3.1375,-3.1655,0.1165,-3.4895,-2.948,-3.376,-2.7265,-2.7525,-2.172,-3.75,-3.381,-3.864,-3.437,-3.3285,-3.901,-3.094,-3.7405,-3.236,-2.5625,-3.6795,-1.2945
ZNF687,-0.029625,-0.212375,0.202875,0.14175,0.067375,-0.097,-0.4855,0.055625,0.10525,-0.057125,-0.06125,0.295875,0.181375,0.261,0.233875,-0.977,-0.37275,0.130625,-0.435875,0.1405,0.21825,0.1365,0.253875,-0.0625,-0.707625,-0.29425,-0.386625,0.348625,0.36175,0.236125,-0.447,-0.116375,-0.12625,-0.2655,-0.137125,-0.7925,-0.9895,-0.476125,-0.464375,-0.5205,-0.50425,0.17925,-0.35675,0.082875,0.08725,-0.0545,-0.245875,-0.369125,-0.6515,-0.278625,-0.605,-0.33725,-0.69,-0.409875,-0.077125,0.4665,-0.033875,-0.3995,-1.221125,-0.732375,-0.115,-0.2855
HABP4,0.7805,1.468,0.6135,0.2545,0.502,1.2695,-0.6535,0.0315,0.244,0.0235,-0.08,1.928,0.4215,-0.6445,-0.389,-0.5175,-0.5745,0.532,0.226,-0.2935,1.014,1.7615,-0.191,-0.2565,0.103,0.213,-0.2335,-0.0625,0.079,-0.2245,-0.3465,1.926,1.233,-0.0425,0.5945,-1.004,-0.9335,0.131,-0.002,0.283,0.8275,0.81,0.8555,-0.401,0.285,0.9475,1.022,1.0205,-0.0265,-0.034,0.043,2.275,1.535,0.6355,0.717,1.954,1.378,0.8045,-1.092,0.7165,0.521,1.028
GSTP1,0.177375,0.106875,0.2275,0.159125,0.30925,-0.35775,-0.457125,-0.201125,0.24325,-0.576125,-0.230125,-0.361125,0.482125,0.807875,-0.24225,-0.415125,0.3185,0.05825,-0.224,-0.701125,-0.520125,-0.33375,-0.4655,0.206625,-0.119875,-0.005125,-0.028,-0.1955,-0.266,0.207875,-0.487125,0.049375,-0.08425,0.110375,0.2655,-0.345125,-0.328875,0.090375,-0.00900000000000001,-0.055125,0.096875,-0.33225,-0.35275,-0.778875,-0.16325,0.116625,0.3975,-0.058625,0.375375,-0.039625,-0.399625,-0.161125,-0.507,-0.83625,0.21975,-0.08075,0.135625,-0.141625,-0.690125,-0.0255,0.191,0.10775
DKFZP564J0863,-1.362,-0.73175,-1.275,-1.593,-1.35575,-1.373,-0.7795,-1.55575,-1.41975,-1.84325,-1.55875,-1.21475,-1.8885,-0.9205,-1.11325,-0.76725,-1.4935,-1.16875,-1.26075,-1.57125,-0.98,-1.285,-1.126,-1.3435,-1.60475,-1.4555,-1.60675,-1.826,-1.88925,-1.42725,-1.30625,-0.7555,-1.304,-1.367,-1.68975,-1.33925,-2.12775,-1.19725,-1.36525,-1.05175,-1.41325,-1.9255,-1.34625,-1.803,-1.625,-1.33675,-1.584,-1.4565,-1.603,-1.262,-1.78,-1.24575,-0.8565,-2.0625,-1.33275,-0.9495,-1.68675,-0.9615,-1.61025,-1.803,-1.651,-0.79975
SLC9A3R1,0.52975,-1.414125,0.223375,-0.1285,0.521625,0.22175,1.766125,0.248625,1.1065,0.814625,1.31825,-1.501625,0.225125,1.306625,-0.214875,-1.46625,-0.831875,-0.53075,1.352625,0.19,-1.879125,-2.180375,0.924,0.537875,-0.22475,-0.250625,0.4615,0.52175,0.89225,0.24425,-0.068625,-1.781125,-0.16925,-0.114,-0.374625,0.061375,-1.544,-0.884875,-0.157625,-0.331625,0.03975,-0.467125,-0.523625,0.13725,-0.240125,-0.4245,-0.71975,-0.829375,0.0945,0.374375,0.05075,-2.490875,-2.317,-0.442875,-0.965375,-0.621625,-0.2935,-2.15125,0.516625,-0.586,-0.694375,-2.081625
BCDO2,0.586,-0.04575,0.8035,0.5715,0.237875,0.454625,0.08875,0.559125,0.272125,0.188,0.08825,0.029875,0.196875,-0.27975,-0.2515,0.5435,0.808,0.14225,0.858375,-0.147875,0.5625,-0.0855,-0.278125,-0.055625,0.558,0.7505,0.17175,0.04975,0.183125,0.50575,0.8555,0.438625,0.221,0.11475,0.62625,0.228875,-0.100125,0.221142857142857,0.774625,0.3785,0.0285,1.21875,0.3825,0.87375,-0.592125,0.221875,0.222625,0.786,0.730625,1.024375,0.612375,-0.44575,-0.549875,0.569625,-0.07175,-0.1405,0.37275,-0.12325,0.467375,0.630375,0.557,-0.400875
FKBP4,-0.998,-1.419875,-0.96975,-0.832375,-1.0505,-0.449,-0.050625,-0.786,-0.6965,-0.59775,-0.215375,-1.73675,-0.656375,-0.572625,-1.41375,-2.062625,-1.858375,-1.586625,-1.038,-0.712625,-2.073125,-2.447375,-0.780875,-0.8855,-0.7705,-1.010875,-0.44775,-0.764,-0.1615,-0.935125,-1.873625,-1.979125,-1.4845,-1.115875,-1.31,-0.941,-0.649125,-1.486875,-1.3885,-1.6635,-0.973125,-0.794625,-1.072625,1.688375,-1.0865,-1.49475,-1.01825,-1.340125,-0.646,-1.489625,-0.62575,-2.095,-1.509875,-0.367,-1.995875,-1.908625,-0.45825,-1.9695,-0.671375,-0.776875,-1.64625,-2.048875
MGC11102,-0.63575,-0.34525,-0.600125,-0.859625,-0.794125,-0.414375,-0.386375,-0.754,-0.632375,-0.873625,-0.770125,-0.368625,-0.85925,-0.5415,-0.67325,-0.77125,-0.397125,-0.445875,-0.8585,-0.729625,-0.30825,-0.64275,-0.459875,-0.31825,-0.844,-0.69125,-0.91575,-1.172375,-0.603375,-0.410125,-0.46825,-0.43375,-0.223125,-0.7095,-0.619875,-0.847125,-1.34225,-0.094625,-0.392,-0.20375,-0.64175,-0.59375,-0.427875,-1.466,-0.422375,-0.467,-0.460375,-0.442625,-0.42525,-0.44575,-0.887875,-0.16925,0.064625,-1.0225,-0.32875,-0.1965,-0.3225,-0.18075,-0.731125,-0.819,-0.499375,-0.004625
FHL1,3.3935,4.26866666666667,2.34133333333333,1.3775,2.413,3.61483333333333,0.503,1.5375,2.11683333333333,2.85433333333333,0.915666666666667,4.30083333333333,1.14883333333333,-0.424166666666667,2.3355,2.68383333333333,2.32516666666667,3.5675,2.02616666666667,-0.0581666666666667,4.04216666666667,4.70133333333333,1.063,0.566,-0.0268333333333333,2.8675,1.82266666666667,1.06666666666667,0.797333333333333,1.37066666666667,3.253,4.43283333333333,2.50616666666667,2.2565,2.24316666666667,1.49966666666667,2.6735,3.62433333333333,3.0615,3.36716666666667,3.73333333333333,2.37316666666667,3.41366666666667,-0.7776,1.42166666666667,4.4305,4.2235,3.81016666666667,2.358,2.39883333333333,0.9325,4.64,3.00816666666667,-0.248,3.6715,4.38866666666667,1.5075,3.54766666666667,2.32083333333333,2.41016666666667,3.29433333333333,4.409
SMC6,-1.489,-1.2865,-1.482,-1.547,-1.61375,-1.81675,-1.821,-1.74675,-1.869,-1.599,-1.486,-1.85775,-1.4925,-1.455,-2.33725,-0.91475,-1.64025,-1.42575,-1.2635,-1.565,-1.25725,-1.40075,-2.10475,-1.74175,-1.76625,-1.0995,-1.60275,-2.09925,-1.8125,-0.6725,-1.30475,-1.254,-1.37225,-1.74225,-1.647,-1.6245,-1.6495,-1.08525,-1.39725,-1.5685,-1.53925,-1.56525,-1.40325,-2.305,-2.04025,-1.709,-1.603,-1.513,-1.9765,-1.829,-1.55675,-1.21325,-1.41475,-1.82775,-1.715,-1.5725,-1.894,-1.33075,-1.48225,-1.86425,-1.61725,-0.95675
RPL4,0.0696,-0.157,-0.0606,0.2239,-0.00860000000000003,-0.0643000000000001,-0.0578,0.6438,0.1358,0.555,0.3902,-0.0857,0.4966,0.4711,-0.0627,0.7325,-0.2734,-0.3985,0.1632,0.6501,-1.3877,-0.4204,0.5232,0.2896,0.8495,-0.0666,-0.0372,0.0335,0.4791,-0.2037,-0.3167,-0.2919,-1.11022302462516e-17,0.5632,0.2818,-0.1211,0.8748,0.8802,0.4008,0.201,-0.2878,0.3573,0.3186,2.3188,0.6882,-0.3859,-0.061,0.2039,0.2856,0.1779,0.4539,0.1742,1.072,1.2594,0.2952,0.0135,0.7111,0.3453,0.2603,0.2773,0.1795,-0.0416
RBPMS,0.8137,1.3508,0.8316,0.898,0.8478,1.0037,0.062,0.6731,0.7041,0.8935,0.5016,1.6742,0.7192,0.4184,1.0548,0.3297,0.4761,0.9461,0.0789,0.7264,1.6419,1.5302,0.3775,0.5296,0.8984,1.0299,0.5621,1.2516,0.5161,0.1029,0.397,1.7214,1.36,0.7191,0.7729,0.1438,0.3183,1.0397,0.5156,0.5177,1.0123,0.8469,0.8097,0.2194,0.2804,1.2844,0.9321,1.3951,1.5273,0.884,0.6511,1.3263,2.3046,0.6418,1.3099,1.8712,1.0085,1.9163,0.00350000000000005,1.2109,0.9563,0.8952
PRPF3,-0.507666666666667,-0.810833333333333,-1.004,-0.4215,-0.427166666666667,-1.0225,-0.682166666666667,-0.737833333333333,-0.615666666666667,-0.681333333333333,-0.625,-0.661166666666667,-0.483666666666667,-0.763,-1.25966666666667,-0.764166666666667,-0.9315,-0.919166666666667,-1.15033333333333,-0.963333333333333,-0.6475,-0.982833333333333,-1.1865,-1.18466666666667,-0.632333333333333,-0.466833333333333,-0.278833333333333,-0.503833333333333,-0.207333333333333,-0.429333333333333,-0.895666666666667,-0.6845,-0.722333333333333,-0.512333333333333,-0.467333333333333,-0.475166666666667,-0.574,-0.7565,-1.27516666666667,-1.18883333333333,-0.480166666666667,0.136833333333333,-0.128333333333333,-1.05883333333333,-0.675333333333333,-0.527333333333333,-0.6385,-0.861333333333333,-0.298333333333333,-0.6,-0.407833333333333,-0.566166666666667,-0.614,0.155166666666667,-0.921833333333333,-0.708833333333333,-0.3725,-0.8475,-0.996666666666667,-0.684833333333333,-0.750333333333333,-0.789166666666667
KLF4,2.0461,2.489,2.6918,-0.4722,0.6803,2.0191,1.3041,1.1545,0.9931,1.4151,0.4996,2.4945,-0.0971,-0.1654,0.6642,1.3349,-0.395,1.6737,1.0425,0.9812,1.9589,3.4609,0.1744,0.8686,-0.2099,0.7522,0.9835,0.9348,0.7543,1.3753,1.1283,3.321,1.3139,0.6587,1.4004,1.3809,2.6165,3.827,2.1464,2.0699,2.7758,1.0975,1.4512,2.9235,-0.3268,1.7513,2.9647,2.1844,0.1392,1.9161,0.2417,3.1706,2.5704,-0.5537,2.5129,2.5807,1.7507,2.7964,1.2243,0.8035,2.1315,2.7219
UIMC1,0.15,-0.314,-0.190666666666667,0.151833333333333,-0.0911666666666667,-0.523333333333333,-0.275333333333333,0.0705,-0.133166666666667,-0.169833333333333,-0.258333333333333,-0.2475,-0.200833333333333,-0.424666666666667,-0.475,0.3835,-0.324666666666667,-0.312333333333333,0.0515,-0.183166666666667,-0.0976666666666667,-0.377333333333333,-0.313333333333333,-0.297666666666667,-0.2175,-0.130833333333333,-0.2925,-0.0306666666666667,0.117333333333333,0.0283333333333333,0.167,-0.260333333333333,-0.128833333333333,-0.032,0.226,0.209333333333333,-0.0483333333333333,0.232,0.4005,0.198,-0.111833333333333,-0.296833333333333,-0.0636666666666667,-0.368166666666667,0.0528333333333333,-0.332333333333333,-0.339333333333333,-0.0843333333333334,0.0321666666666667,0.0493333333333333,-0.0188333333333333,-0.110666666666667,0.063,0.120666666666667,-0.0445,-0.293666666666667,0.125166666666667,-0.026,0.0573333333333333,-0.226833333333333,0.0796666666666667,-0.0428333333333333
HIST1H4I,-1.826,-1.425,-1.916375,-1.34275,-1.885125,-1.399875,-0.622,-2.002375,-1.733625,-1.820375,-1.456125,-1.96275,-2.012125,-1.459875,-0.666125,-0.401875,-0.606375,-1.344625,-2.08625,-1.3045,-0.319875,-1.6395,-1.02575,-0.618375,-1.89625,-1.700375,-1.869625,-1.25575,-1.870875,-1.891625,-1.40325,-1.377,-1.310125,-2.277,-1.879625,-1.17975,-1.2265,-2.21228571428571,-1.80285714285714,-1.9085,-1.37875,-1.781,-1.52175,-0.140375,-1.849,-1.86475,-2.2305,-2.0165,-1.812375,-1.71425,-1.5645,-1.96025,-1.715,-1.941875,-2.49925,-2.013875,-1.891,-1.71175,-1.794125,-2.090875,-2.2365,-1.552125
PPARGC1A,-0.1095,-0.7437,-0.5573,-0.4953,-0.6542,-0.7095,-1.2291,-0.1741,-1.4357,-0.94,-1.7291,-0.0293,-0.7462,-1.1423,-0.0591,-0.5886,0.1668,-0.0938,-0.734,0.3755,0.3472,-0.2863,0.7283,-1.01,-0.0446,-0.1956,-0.5811,-0.7111,-0.9989,-1.562,-0.8443,-0.2176,0.2769,0.7209,0.0476,-1.4474,0.0128999999999999,-0.352333333333333,-0.334444444444444,-0.6882,-0.3239,-0.5681,-0.8975,-0.6152,0.4968,-1.1999,-0.8271,-0.4932,-1.0666,-0.6964,-0.4117,-0.939666666666667,-0.7162,-0.4343,-0.3079,-0.1547,-1.2476,0.2491,-0.5438,-1.4275,-0.2496,-0.3901
CUGBP1,-0.794,-1.06375,-0.61,-0.0192499999999999,-1.09325,-1.01325,-0.29775,-0.99025,-0.65925,-0.83275,-0.67475,-1.21575,-0.8865,-0.29375,-0.43325,-0.90975,-0.3105,-0.57025,-0.635,-0.82225,0.4185,-1,-1.0695,-0.22125,-0.583,-1.1875,-1.322,-0.8055,-0.87275,-1.4185,-0.5415,-0.7115,-1.02075,-0.9855,-0.9105,-0.9085,-2.30575,-1.65725,-0.52825,-0.7465,-0.405,-0.99325,-1.46275,-2.61425,-0.623,-1.2405,-1.19875,-0.61275,-1.06775,-1.10675,-0.9425,-1.1915,-0.4435,-1.833,-0.74575,-1.04375,-1.22225,-0.75625,-0.7965,-1.28825,-1.0635,-0.6585
PRSS22,0.490333333333333,-1.31733333333333,0.718666666666667,0.539,0.737666666666667,0.028,0.688,0.997666666666667,0.787166666666667,0.837833333333333,0.425666666666667,-0.849,0.598833333333333,0.886833333333333,0.5815,-0.158333333333333,0.566666666666667,0.445833333333333,0.0705,0.3805,-0.610333333333333,-1.471,1.50233333333333,1.06466666666667,1.10133333333333,0.434833333333333,0.5945,0.97,1.11483333333333,1.10966666666667,0.766,-1.13166666666667,0.650666666666667,0.980666666666667,1.0085,0.8805,0.121833333333333,0.253833333333333,0.835,1.47483333333333,0.8885,1.202,0.539,-0.230833333333333,1.251,0.0928333333333333,0.6645,0.7385,0.856,1.29166666666667,1.20083333333333,-1.439,-1.08766666666667,0.957166666666667,0.8845,-1.0105,1.09816666666667,-0.258166666666667,1.01483333333333,1.02816666666667,0.907,-0.817833333333334
